report_id,source_id,timestamp,severity,category
95646,33,190381,3,medical
95647,47,190381,6,power
95648,31,190387,1,medical
95649,40,190389,3,fire
95650,44,190389,2,medical
95651,2,190391,4,power
95652,18,190392,6,power
95653,44,190393,1,flood
95654,43,190397,2,rescue
95655,36,190397,5,power
95656,32,190399,1,power
95657,28,190399,6,flood
95658,8,190403,1,fire
95659,10,190405,5,medical
95660,24,190405,7,medical
95661,1,190407,8,rescue
95662,13,190408,7,medical
95663,34,190412,5,fire
95664,23,190417,6,rescue
95665,25,190419,4,fire
95666,48,190422,2,rescue
95667,4,190426,2,rescue
95668,28,190426,5,flood
95669,46,190426,2,medical
95670,5,190426,4,fire
95671,19,190427,2,rescue
95672,41,190428,1,flood
95673,7,190429,4,fire
95674,31,190432,4,power
95675,28,190434,2,rescue
95676,32,190435,10,power
95677,21,190437,3,medical
95678,40,190438,4,flood
95679,29,190438,5,medical
95680,25,190439,4,power
95681,1,190442,4,medical
95682,24,190443,5,flood
95683,2,190443,1,flood
95684,6,190444,3,rescue
95685,46,190445,1,fire
95686,31,190446,1,fire
95687,35,190449,2,fire
95688,33,190452,5,rescue
95689,6,190452,3,fire
95690,18,190453,3,flood
95691,45,190456,7,flood
95692,38,190458,2,fire
95693,10,190458,6,flood
95694,2,190459,4,flood
95695,36,190461,2,power
95696,41,190463,8,power
95697,31,190463,7,medical
95698,42,190463,7,rescue
95699,6,190465,3,medical
95700,47,190467,5,power
95701,36,190470,4,medical
95702,48,190472,3,flood
95703,18,190473,1,rescue
95704,15,190474,3,power
95705,28,190474,5,flood
95706,23,190477,3,flood
95707,45,190487,2,fire
95708,5,190491,6,medical
95709,8,190492,7,fire
95710,42,190494,5,rescue
95711,44,190495,2,medical
95712,34,190495,2,flood
95713,46,190498,6,fire
95714,46,190500,8,power
95715,24,190502,7,power
95716,9,190502,6,flood
95717,14,190505,7,rescue
95718,35,190507,4,medical
95719,31,190507,7,fire
95720,8,190516,5,flood
95721,24,190519,2,rescue
95722,20,190522,4,medical
95723,21,190524,2,medical
95724,45,190526,3,rescue
95725,47,190526,5,flood
95726,21,190528,4,fire
95727,25,190529,4,fire
95728,41,190530,3,rescue
95729,44,190531,2,flood
95730,37,190532,5,medical
95731,16,190533,4,flood
95732,4,190538,4,fire
95733,23,190539,8,power
95734,14,190542,2,power
95735,47,190542,3,flood
95736,13,190544,1,rescue
95737,34,190546,7,fire
95738,0,190548,1,power
95739,7,190549,3,flood
95740,21,190550,1,power
95741,14,190552,6,flood
95742,30,190553,3,power
95743,43,190554,3,flood
95744,2,190554,5,medical
95745,2,190555,4,rescue
95746,41,190556,4,flood
95747,9,190558,1,medical
95748,12,190558,1,medical
95749,24,190560,3,rescue
95750,43,190560,2,flood
95751,40,190560,9,rescue
95752,14,190564,4,flood
95753,30,190565,10,power
95754,49,190566,4,flood
95755,41,190567,2,power
95756,7,190567,7,rescue
95757,23,190570,5,medical
95758,9,190571,3,rescue
95759,40,190571,1,medical
95760,13,190575,1,flood
95761,6,190577,4,power
95762,32,190578,4,fire
95763,13,190583,1,rescue
95764,32,190585,4,medical
95765,17,190585,3,flood
95766,6,190588,5,rescue
95767,38,190589,6,medical
95768,11,190591,2,rescue
95769,23,190591,4,flood
95770,15,190596,3,fire
95771,26,190596,4,fire
95772,27,190600,10,medical
95773,6,190600,5,power
95774,1,190601,6,medical
95775,30,190602,1,rescue
95776,33,190602,1,medical
95777,13,190606,1,medical
95778,16,190609,1,fire
95779,32,190610,6,medical
95780,5,190611,2,rescue
95781,12,190611,1,rescue
95782,11,190613,5,flood
95783,49,190616,3,rescue
95784,25,190618,1,medical
95785,31,190619,2,power
95786,32,190619,2,medical
95787,14,190621,3,flood
95788,13,190623,1,rescue
95789,46,190624,2,flood
95790,33,190625,7,power
95791,36,190635,4,power
95792,47,190637,1,medical
95793,34,190639,4,rescue
95794,25,190640,7,medical
95795,22,190647,1,power
95796,10,190648,1,fire
95797,39,190650,7,medical
95798,30,190650,8,flood
95799,37,190656,3,power
95800,9,190656,2,fire
95801,24,190660,5,medical
95802,17,190662,4,rescue
95803,21,190667,3,rescue
95804,0,190667,2,rescue
95805,19,190673,3,power
95806,15,190679,7,rescue
95807,6,190681,6,rescue
95808,31,190688,1,fire
95809,4,190691,2,rescue
95810,39,190691,7,power
95811,39,190693,2,medical
95812,27,190695,3,rescue
95813,6,190699,10,rescue
95814,3,190700,2,flood
95815,16,190701,2,power
95816,9,190703,2,medical
95817,29,190705,3,flood
95818,33,190706,3,rescue
95819,49,190707,1,rescue
95820,6,190707,6,power
95821,49,190710,2,power
95822,48,190711,1,flood
95823,5,190712,6,medical
95824,41,190714,3,medical
95825,19,190714,5,power
95826,8,190722,1,medical
95827,19,190722,3,rescue
95828,31,190722,4,rescue
95829,32,190724,4,medical
95830,37,190726,3,fire
95831,14,190726,9,power
95832,21,190729,2,rescue
95833,28,190731,5,fire
95834,36,190732,3,flood
95835,36,190735,4,power
95836,26,190738,5,flood
95837,24,190740,6,power
95838,11,190742,4,medical
95839,5,190743,4,flood
95840,16,190744,3,flood
95841,19,190747,1,power
95842,44,190748,6,flood
95843,30,190751,6,rescue
95844,34,190752,2,rescue
95845,45,190754,7,medical
95846,18,190755,10,medical
95847,5,190756,6,fire
95848,21,190759,1,power
95849,4,190760,4,fire
95850,48,190762,2,power
95851,24,190765,9,fire
95852,17,190767,4,power
95853,25,190768,2,flood
95854,48,190770,6,medical
95855,41,190771,1,flood
95856,29,190773,8,rescue
95857,15,190775,3,flood
95858,13,190785,6,flood
95859,5,190785,8,power
95860,42,190785,5,medical
95861,6,190786,6,fire
95862,34,190788,1,rescue
95863,28,190791,6,medical
95864,32,190795,9,rescue
95865,7,190796,1,fire
95866,10,190801,4,fire
95867,34,190802,2,medical
95868,20,190805,6,medical
95869,48,190807,3,power
95870,41,190808,4,flood
95871,36,190809,1,rescue
95872,13,190809,6,flood
95873,0,190810,6,flood
95874,4,190811,1,fire
95875,40,190812,7,medical
95876,10,190816,6,flood
95877,35,190817,1,fire
95878,10,190819,5,medical
95879,32,190819,4,power
95880,21,190820,5,power
95881,42,190824,1,flood
95882,13,190825,9,fire
95883,29,190825,1,power
95884,35,190828,6,flood
95885,22,190829,3,fire
95886,47,190831,2,rescue
95887,37,190831,1,medical
95888,28,190832,3,power
95889,42,190833,2,medical
95890,7,190834,4,rescue
95891,25,190834,2,power
95892,16,190842,6,rescue
95893,7,190843,2,medical
95894,13,190843,5,rescue
95895,28,190846,4,rescue
95896,29,190850,3,rescue
95897,8,190854,4,medical
95898,4,190855,5,rescue
95899,1,190857,1,rescue
95900,14,190860,3,fire
95901,18,190862,5,rescue
95902,40,190863,1,power
95903,1,190865,8,power
95904,12,190870,1,flood
95905,1,190871,6,fire
95906,32,190872,9,rescue
95907,20,190872,6,medical
95908,30,190874,4,rescue
95909,5,190874,2,rescue
95910,27,190875,9,power
95911,3,190878,2,flood
95912,19,190879,2,medical
95913,2,190881,2,fire
95914,5,190882,6,power
95915,45,190883,3,flood
95916,43,190888,5,rescue
95917,26,190890,5,fire
95918,15,190892,2,medical
95919,0,190894,2,flood
95920,47,190894,4,power
95921,35,190896,10,fire
95922,4,190899,6,power
95923,16,190899,1,rescue
95924,31,190904,3,medical
95925,40,190905,1,fire
95926,12,190907,4,fire
95927,3,190912,4,rescue
95928,22,190916,8,medical
95929,1,190917,2,flood
95930,34,190920,5,power
95931,48,190923,7,flood
95932,43,190923,8,flood
95933,29,190931,7,fire
95934,3,190932,6,medical
95935,41,190936,10,fire
95936,21,190937,4,rescue
95937,40,190938,1,flood
95938,31,190944,3,flood
95939,10,190947,2,power
95940,45,190947,2,flood
95941,46,190948,9,flood
95942,29,190960,2,rescue
95943,4,190960,8,rescue
95944,48,190966,8,flood
95945,21,190969,2,flood
95946,34,190972,2,medical
95947,29,190973,1,flood
95948,41,190973,1,flood
95949,23,190975,7,flood
95950,15,190976,1,rescue
95951,18,190977,8,rescue
95952,5,190978,6,flood
95953,22,190980,1,power
95954,36,190981,3,fire
95955,6,190983,8,rescue
95956,14,190986,9,power
95957,24,190986,1,fire
95958,39,190991,4,rescue
95959,21,190994,5,medical
95960,5,190997,4,fire
95961,48,190997,1,power
95962,12,190999,8,power
95963,43,190999,3,medical
95964,26,191001,3,flood
95965,6,191004,1,fire
95966,0,191004,5,fire
95967,3,191005,10,fire
95968,46,191011,1,fire
95969,3,191012,7,rescue
95970,47,191014,2,rescue
95971,23,191015,7,fire
95972,32,191015,4,power
95973,48,191017,3,medical
95974,27,191018,1,rescue
95975,33,191025,2,fire
95976,30,191030,10,flood
95977,47,191036,5,power
95978,12,191037,9,fire
95979,7,191040,2,power
95980,21,191042,8,medical
95981,25,191044,1,medical
95982,27,191044,8,flood
95983,23,191050,7,rescue
95984,28,191056,2,power
95985,10,191057,1,fire
95986,22,191058,9,flood
95987,49,191058,6,medical
95988,6,191058,2,fire
95989,21,191061,3,medical
95990,43,191062,1,flood
95991,15,191062,2,medical
95992,8,191063,4,flood
95993,5,191064,7,fire
95994,13,191065,1,power
95995,12,191073,9,rescue
95996,39,191076,2,flood
95997,40,191077,2,fire
95998,24,191077,3,fire
95999,44,191078,2,flood
96000,14,191082,1,fire
96001,41,191085,8,medical
96002,6,191093,5,flood
96003,30,191094,3,power
96004,37,191094,4,flood
96005,3,191095,4,flood
96006,20,191097,2,fire
96007,34,191099,3,fire
96008,23,191108,1,flood
96009,49,191109,3,fire
96010,45,191113,4,flood
96011,9,191115,1,flood
96012,43,191121,5,medical
96013,26,191124,7,medical
96014,8,191127,5,medical
96015,28,191128,6,medical
96016,24,191134,1,flood
96017,2,191137,8,power
96018,11,191138,7,flood
96019,25,191138,3,medical
96020,19,191138,7,fire
96021,14,191142,2,medical
96022,41,191150,1,fire
96023,45,191156,5,rescue
96024,11,191156,1,medical
96025,44,191156,7,flood
96026,42,191159,4,medical
96027,10,191159,6,power
96028,19,191161,1,fire
96029,14,191173,4,medical
96030,48,191182,4,medical
96031,7,191182,4,medical
96032,42,191184,5,rescue
96033,17,191184,2,rescue
96034,45,191186,1,fire
96035,30,191190,2,rescue
96036,46,191192,3,flood
96037,40,191194,10,fire
96038,11,191195,1,medical
96039,7,191196,5,fire
96040,43,191200,10,flood
96041,32,191200,8,power
96042,24,191201,3,flood
96043,30,191202,4,flood
96044,25,191202,5,flood
96045,42,191209,1,flood
96046,13,191210,3,fire
96047,41,191212,2,flood
96048,6,191213,2,medical
96049,34,191219,7,rescue
96050,38,191223,8,medical
96051,35,191227,1,fire
96052,43,191231,2,rescue
96053,13,191234,6,medical
96054,10,191234,1,power
96055,33,191234,6,power
96056,1,191248,1,fire
96057,10,191249,6,flood
96058,9,191252,1,flood
96059,1,191253,1,medical
96060,21,191256,9,medical
96061,28,191257,3,medical
96062,2,191262,10,fire
96063,25,191262,4,flood
96064,43,191264,3,fire
96065,19,191264,4,fire
96066,11,191264,1,power
96067,32,191274,3,rescue
96068,46,191277,7,medical
96069,37,191282,8,fire
96070,7,191283,6,rescue
96071,29,191285,6,medical
96072,46,191288,9,medical
96073,39,191291,5,fire
96074,10,191294,6,power
96075,21,191297,4,power
96076,45,191299,6,fire
96077,41,191300,5,rescue
96078,13,191301,7,power
96079,22,191302,5,fire
96080,3,191302,1,power
96081,2,191303,1,power
96082,29,191305,1,rescue
96083,27,191307,8,medical
96084,24,191307,8,power
96085,15,191309,4,fire
96086,15,191310,6,fire
96087,3,191310,1,fire
96088,39,191311,1,power
96089,36,191312,2,rescue
96090,35,191313,4,flood
96091,27,191316,1,fire
96092,7,191317,9,medical
96093,11,191320,7,flood
96094,30,191324,5,power
96095,4,191326,5,power
96096,7,191326,8,rescue
96097,4,191328,4,medical
96098,33,191331,8,flood
96099,26,191332,9,medical
96100,0,191333,3,rescue
96101,28,191334,5,flood
96102,0,191334,4,fire
96103,40,191342,10,fire
96104,35,191344,1,medical
96105,10,191346,4,flood
96106,10,191348,2,medical
96107,18,191352,3,flood
96108,25,191358,3,power
96109,30,191359,2,fire
96110,31,191361,1,flood
96111,35,191361,5,rescue
96112,28,191362,5,power
96113,31,191366,7,power
96114,48,191368,4,flood
96115,28,191374,2,medical
96116,9,191375,1,medical
96117,41,191380,2,fire
96118,5,191380,9,flood
96119,4,191382,7,medical
96120,31,191389,7,power
96121,39,191389,9,rescue
96122,37,191389,1,rescue
96123,18,191391,2,fire
96124,17,191391,3,flood
96125,6,191393,4,flood
96126,16,191398,9,medical
96127,13,191399,1,fire
96128,24,191402,6,rescue
96129,12,191403,4,rescue
96130,24,191403,2,power
96131,5,191403,5,flood
96132,40,191413,1,fire
96133,48,191415,7,flood
96134,35,191415,6,fire
96135,11,191416,6,power
96136,31,191419,7,power
96137,34,191421,5,fire
96138,29,191423,4,rescue
96139,22,191426,1,rescue
96140,47,191428,4,fire
96141,47,191429,1,medical
96142,31,191431,2,fire
96143,33,191438,1,power
96144,18,191439,1,medical
96145,14,191447,3,power
96146,34,191449,7,power
96147,8,191454,9,power
96148,40,191456,6,flood
96149,45,191457,2,rescue
96150,12,191457,3,rescue
96151,26,191458,2,medical
96152,4,191459,3,fire
96153,47,191461,6,rescue
96154,36,191461,7,power
96155,8,191464,6,power
96156,25,191467,3,medical
96157,19,191469,8,medical
96158,36,191471,3,medical
96159,10,191471,3,fire
96160,35,191476,8,power
96161,44,191477,4,rescue
96162,11,191478,6,power
96163,12,191478,9,power
96164,38,191479,1,rescue
96165,37,191483,5,rescue
96166,10,191485,5,medical
96167,16,191485,1,fire
96168,10,191489,4,medical
96169,14,191491,3,fire
96170,44,191495,5,medical
96171,27,191498,8,rescue
96172,19,191503,1,flood
96173,36,191504,3,fire
96174,16,191505,2,rescue
96175,12,191509,6,medical
96176,16,191516,1,power
96177,46,191517,2,fire
96178,45,191520,1,flood
96179,21,191521,2,flood
96180,12,191522,10,medical
96181,25,191526,1,medical
96182,3,191527,8,power
96183,17,191528,5,flood
96184,35,191529,4,flood
96185,4,191529,7,flood
96186,40,191529,1,power
96187,48,191532,4,power
96188,23,191535,3,rescue
96189,29,191538,2,fire
96190,10,191540,2,power
96191,13,191543,4,power
96192,38,191546,1,medical
96193,26,191547,2,rescue
96194,38,191549,6,rescue
96195,35,191552,1,power
96196,23,191555,6,rescue
96197,32,191557,10,medical
96198,39,191557,4,medical
96199,44,191559,9,fire
96200,47,191563,9,medical
96201,29,191564,6,medical
96202,34,191571,1,power
96203,7,191572,2,medical
96204,3,191574,1,flood
96205,43,191575,10,rescue
96206,5,191576,5,flood
96207,41,191576,5,power
96208,8,191579,7,fire
96209,16,191582,2,fire
96210,29,191582,3,fire
96211,12,191583,2,rescue
96212,16,191584,4,medical
96213,47,191587,2,flood
96214,20,191592,1,fire
96215,0,191593,1,power
96216,22,191593,9,rescue
96217,44,191596,6,fire
96218,39,191597,2,flood
96219,46,191601,4,medical
96220,43,191601,3,rescue
96221,47,191603,5,rescue
96222,24,191616,8,rescue
96223,28,191618,6,flood
96224,45,191620,1,power
96225,48,191620,9,rescue
96226,6,191622,1,flood
96227,24,191624,1,rescue
96228,13,191625,7,power
96229,42,191626,6,power
96230,43,191628,3,medical
96231,33,191629,8,flood
96232,17,191629,9,flood
96233,0,191636,5,flood
96234,15,191637,9,power
96235,27,191640,3,rescue
96236,12,191641,1,medical
96237,25,191643,8,power
96238,27,191644,6,rescue
96239,10,191646,3,fire
96240,1,191646,6,rescue
96241,20,191646,2,power
96242,0,191646,2,flood
96243,15,191651,4,medical
96244,47,191652,1,rescue
96245,23,191655,3,flood
96246,16,191656,3,medical
96247,45,191656,3,medical
96248,42,191657,3,flood
96249,12,191659,1,power
96250,9,191659,6,rescue
96251,46,191660,8,fire
96252,31,191661,2,fire
96253,22,191663,4,fire
96254,4,191675,1,rescue
96255,16,191676,4,fire
96256,4,191677,1,rescue
96257,16,191677,3,rescue
96258,26,191677,5,medical
96259,31,191678,3,power
96260,15,191682,5,rescue
96261,5,191683,7,medical
96262,33,191686,4,rescue
96263,2,191687,8,power
96264,49,191693,4,power
96265,17,191695,2,rescue
96266,33,191695,2,fire
96267,11,191698,8,rescue
96268,19,191699,8,power
96269,5,191702,3,medical
96270,39,191705,6,flood
96271,17,191706,7,medical
96272,27,191709,3,medical
96273,5,191710,10,power
96274,41,191720,4,flood
96275,21,191727,1,medical
96276,43,191728,1,rescue
96277,16,191728,10,fire
96278,31,191729,4,rescue
96279,24,191732,5,fire
96280,3,191734,1,power
96281,18,191734,6,medical
96282,36,191734,1,rescue
96283,38,191735,4,fire
96284,14,191738,2,medical
96285,10,191738,3,medical
96286,3,191739,8,rescue
96287,15,191743,6,flood
96288,36,191745,1,power
96289,7,191746,6,fire
96290,48,191748,5,fire
96291,0,191748,2,rescue
96292,10,191753,4,rescue
96293,31,191756,2,fire
96294,45,191758,8,fire
96295,21,191762,2,medical
96296,7,191763,3,flood
96297,18,191769,5,power
96298,34,191773,5,flood
96299,46,191774,7,power
96300,42,191775,3,rescue
96301,4,191779,5,power
96302,39,191779,3,power
96303,8,191780,4,medical
96304,48,191782,8,rescue
96305,36,191782,1,power
96306,6,191785,1,flood
96307,14,191786,4,flood
96308,24,191787,4,rescue
96309,38,191790,5,fire
96310,43,191794,8,flood
96311,40,191794,4,medical
96312,29,191799,8,medical
96313,33,191804,2,rescue
96314,1,191806,3,power
96315,20,191807,6,rescue
96316,29,191808,5,flood
96317,30,191811,4,medical
96318,27,191812,7,flood
96319,42,191815,6,power
96320,32,191815,1,medical
96321,11,191815,3,flood
96322,32,191817,1,fire
96323,25,191822,1,medical
96324,34,191822,2,medical
96325,20,191824,2,fire
96326,16,191825,3,flood
96327,34,191830,2,fire
96328,29,191832,3,rescue
96329,40,191834,1,medical
96330,8,191838,2,flood
96331,41,191838,1,medical
96332,4,191838,3,flood
96333,33,191842,5,fire
96334,13,191844,7,fire
96335,30,191846,3,fire
96336,36,191846,1,power
96337,23,191850,7,rescue
96338,43,191853,5,rescue
96339,29,191855,8,medical
96340,3,191857,4,medical
96341,44,191858,5,fire
96342,44,191860,4,power
96343,24,191865,2,rescue
96344,14,191866,2,flood
96345,9,191869,7,flood
96346,13,191876,9,rescue
96347,33,191876,1,power
96348,33,191877,1,medical
96349,37,191880,6,power
96350,46,191884,2,flood
96351,13,191884,3,rescue
96352,9,191884,4,fire
96353,8,191885,2,flood
96354,30,191886,3,rescue
96355,45,191887,3,rescue
96356,37,191888,6,power
96357,2,191888,3,power
96358,11,191889,1,medical
96359,32,191891,2,medical
96360,13,191893,1,flood
96361,11,191894,2,medical
96362,0,191895,1,medical
96363,37,191895,8,power
96364,9,191900,1,fire
96365,47,191902,1,power
96366,49,191903,1,power
96367,48,191903,6,power
96368,12,191904,2,fire
96369,31,191906,5,medical
96370,17,191908,1,rescue
96371,22,191910,7,power
96372,44,191912,10,fire
96373,1,191914,1,medical
96374,31,191915,3,power
96375,18,191916,4,flood
96376,19,191927,4,power
96377,9,191930,3,rescue
96378,43,191932,4,medical
96379,13,191934,4,rescue
96380,37,191937,6,fire
96381,6,191939,2,power
96382,25,191943,6,fire
96383,29,191946,2,power
96384,22,191948,3,flood
96385,27,191952,1,medical
96386,32,191955,2,power
96387,17,191957,3,medical
96388,38,191960,1,power
96389,26,191965,5,fire
96390,41,191969,8,flood
96391,5,191971,6,medical
96392,39,191974,1,fire
96393,3,191975,9,power
96394,27,191976,6,power
96395,46,191978,6,power
96396,2,191979,5,power
96397,1,191979,4,power
96398,37,191981,4,power
96399,6,191983,5,flood
96400,3,191985,6,power
96401,18,191986,2,medical
96402,6,191987,2,rescue
96403,3,191988,6,rescue
96404,4,191989,3,power
96405,37,191997,3,flood
96406,31,191999,5,fire
96407,7,192001,10,power
96408,14,192003,8,power
96409,3,192004,3,power
96410,18,192005,5,power
96411,22,192014,1,medical
96412,25,192014,1,fire
96413,38,192017,3,fire
96414,13,192018,1,medical
96415,31,192019,1,rescue
96416,38,192022,1,flood
96417,13,192024,6,rescue
96418,3,192027,5,power
96419,4,192030,4,rescue
96420,32,192030,5,power
96421,13,192033,7,rescue
96422,37,192033,2,fire
96423,19,192036,2,medical
96424,29,192036,2,power
96425,38,192037,3,power
96426,44,192039,4,power
96427,48,192041,4,flood
96428,42,192043,2,fire
96429,31,192044,2,rescue
96430,27,192048,8,rescue
96431,6,192048,4,rescue
96432,25,192049,7,medical
96433,42,192050,5,medical
96434,46,192050,7,fire
96435,20,192052,2,fire
96436,31,192055,8,medical
96437,31,192059,7,flood
96438,2,192060,6,power
96439,46,192064,2,rescue
96440,45,192066,4,flood
96441,35,192070,7,flood
96442,24,192072,7,medical
96443,41,192073,3,flood
96444,35,192076,3,flood
96445,10,192076,1,medical
96446,36,192077,7,rescue
96447,24,192080,3,rescue
96448,20,192080,5,rescue
96449,37,192082,2,fire
96450,7,192087,3,flood
96451,9,192089,6,power
96452,4,192099,4,power
96453,28,192100,2,fire
96454,49,192103,2,rescue
96455,35,192104,8,rescue
96456,10,192104,5,power
96457,41,192105,7,rescue
96458,26,192109,9,power
96459,15,192114,1,medical
96460,7,192114,5,medical
96461,13,192118,2,flood
96462,9,192120,10,rescue
96463,5,192125,4,fire
96464,6,192128,2,power
96465,22,192132,5,medical
96466,18,192133,3,flood
96467,28,192135,2,medical
96468,12,192136,3,flood
96469,5,192139,8,rescue
96470,44,192142,5,fire
96471,47,192145,5,fire
96472,30,192150,1,power
96473,21,192151,8,flood
96474,9,192153,1,power
96475,20,192156,4,rescue
96476,33,192158,1,flood
96477,34,192159,2,fire
96478,17,192162,7,power
96479,26,192163,4,rescue
96480,39,192165,2,fire
96481,20,192167,1,rescue
96482,8,192167,3,power
96483,23,192169,2,medical
96484,24,192171,3,flood
96485,5,192172,10,rescue
96486,6,192173,7,power
96487,2,192177,3,rescue
96488,10,192177,1,rescue
96489,41,192179,2,fire
96490,17,192183,4,power
96491,30,192184,2,medical
96492,9,192185,2,medical
96493,0,192190,7,rescue
96494,44,192192,7,power
96495,22,192195,2,power
96496,34,192197,5,rescue
96497,9,192198,4,medical
96498,24,192199,5,fire
96499,40,192203,1,fire
96500,33,192203,1,medical
96501,1,192203,1,medical
96502,1,192204,6,power
96503,11,192206,4,flood
96504,18,192208,3,power
96505,17,192208,4,power
96506,33,192211,1,power
96507,49,192211,8,medical
96508,34,192212,6,medical
96509,4,192213,6,fire
96510,36,192213,5,flood
96511,0,192214,2,fire
96512,47,192221,4,medical
96513,9,192222,3,flood
96514,22,192224,2,flood
96515,46,192226,3,fire
96516,11,192231,10,rescue
96517,23,192231,2,medical
96518,48,192236,2,rescue
96519,43,192239,1,medical
96520,34,192239,3,flood
96521,32,192245,1,fire
96522,38,192246,8,medical
96523,32,192248,2,medical
96524,1,192251,3,rescue
96525,47,192251,3,flood
96526,6,192252,5,power
96527,30,192253,1,power
96528,17,192253,3,medical
96529,31,192257,2,rescue
96530,14,192258,4,rescue
96531,1,192259,3,medical
96532,20,192260,3,power
96533,23,192261,1,medical
96534,9,192262,3,medical
96535,3,192263,2,power
96536,24,192266,5,rescue
96537,19,192268,1,fire
96538,44,192270,6,flood
96539,7,192273,6,power
96540,48,192279,8,medical
96541,8,192279,1,rescue
96542,3,192282,6,medical
96543,17,192286,4,flood
96544,9,192287,3,medical
96545,9,192288,1,rescue
96546,43,192289,1,fire
96547,15,192289,1,flood
96548,7,192291,3,flood
96549,30,192294,10,power
96550,35,192294,2,rescue
96551,17,192298,5,fire
96552,42,192299,5,rescue
96553,15,192302,5,flood
96554,13,192305,2,medical
96555,33,192306,4,power
96556,11,192309,5,power
96557,37,192309,6,fire
96558,22,192310,1,power
96559,17,192311,3,power
96560,1,192317,4,fire
96561,1,192317,8,medical
96562,33,192321,1,rescue
96563,35,192325,4,flood
96564,20,192333,5,fire
96565,7,192337,3,power
96566,33,192337,10,flood
96567,10,192338,5,flood
96568,39,192340,4,rescue
96569,25,192341,2,power
96570,46,192343,7,flood
96571,40,192343,7,power
96572,31,192344,4,fire
96573,13,192344,3,flood
96574,21,192345,8,flood
96575,49,192358,6,flood
96576,48,192363,4,fire
96577,33,192368,2,fire
96578,24,192369,8,flood
96579,45,192369,5,rescue
96580,44,192371,5,medical
96581,32,192372,3,rescue
96582,1,192375,4,flood
96583,31,192382,3,medical
96584,11,192389,2,medical
96585,32,192389,8,fire
96586,5,192390,6,fire
96587,17,192391,8,rescue
96588,36,192396,1,power
96589,9,192396,1,flood
96590,40,192396,5,medical
96591,21,192400,7,fire
96592,36,192401,1,power
96593,35,192406,3,medical
96594,48,192408,3,power
96595,15,192408,2,fire
96596,20,192412,1,fire
96597,23,192412,3,rescue
96598,11,192413,8,fire
96599,35,192415,3,power
96600,25,192416,8,power
96601,21,192417,7,medical
96602,29,192420,2,flood
96603,43,192420,1,power
96604,16,192425,7,power
96605,25,192428,8,flood
96606,20,192430,3,rescue
96607,29,192430,2,medical
96608,3,192430,7,medical
96609,38,192431,4,power
96610,2,192431,3,fire
96611,8,192434,4,medical
96612,24,192434,4,power
96613,44,192435,2,flood
96614,48,192438,8,fire
96615,13,192438,1,power
96616,25,192442,9,flood
96617,6,192444,1,medical
96618,25,192447,8,rescue
96619,20,192452,5,rescue
96620,28,192453,4,medical
96621,27,192454,1,flood
96622,42,192454,2,rescue
96623,46,192455,7,flood
96624,8,192459,4,power
96625,22,192460,5,rescue
96626,12,192464,3,medical
96627,8,192465,3,flood
96628,18,192465,4,medical
96629,17,192466,5,power
96630,49,192472,4,rescue
96631,43,192473,1,flood
96632,25,192478,2,rescue
96633,9,192478,4,power
96634,22,192481,2,rescue
96635,36,192484,4,power
96636,37,192485,3,rescue
96637,46,192486,3,medical
96638,1,192486,4,flood
96639,40,192489,8,fire
96640,2,192489,6,medical
96641,18,192490,2,flood
96642,7,192494,6,fire
96643,35,192494,4,flood
96644,43,192499,3,fire
96645,17,192500,2,fire
96646,46,192513,3,medical
96647,10,192515,3,fire
96648,16,192518,6,power
96649,34,192521,1,fire
96650,34,192523,3,fire
96651,0,192523,7,fire
96652,48,192524,2,power
96653,28,192529,4,power
96654,43,192530,4,rescue
96655,6,192531,7,medical
96656,43,192535,2,rescue
96657,34,192536,1,medical
96658,33,192540,3,flood
96659,6,192542,1,flood
96660,39,192545,7,flood
96661,49,192546,4,power
96662,49,192546,1,flood
96663,2,192549,1,fire
96664,18,192552,5,rescue
96665,20,192552,4,fire
96666,39,192556,6,medical
96667,20,192557,6,flood
96668,4,192558,1,medical
96669,2,192566,7,rescue
96670,32,192567,4,power
96671,26,192567,5,fire
96672,22,192571,4,flood
96673,4,192572,1,medical
96674,37,192578,2,fire
96675,48,192581,10,flood
96676,22,192582,6,rescue
96677,6,192582,3,flood
96678,15,192589,6,fire
96679,10,192592,6,medical
96680,9,192592,6,medical
96681,42,192594,3,flood
96682,30,192595,1,rescue
96683,0,192599,4,power
96684,30,192600,1,medical
96685,8,192603,1,fire
96686,30,192605,4,rescue
96687,47,192612,2,fire
96688,26,192613,4,fire
96689,11,192615,1,medical
96690,38,192619,3,flood
96691,35,192621,1,medical
96692,22,192622,7,flood
96693,10,192623,4,flood
96694,7,192623,1,rescue
96695,47,192625,8,rescue
96696,37,192625,4,medical
96697,13,192633,6,fire
96698,15,192635,5,power
96699,33,192636,5,power
96700,22,192638,5,flood
96701,23,192640,7,flood
96702,27,192641,1,rescue
96703,11,192642,6,flood
96704,21,192647,5,medical
96705,2,192649,1,power
96706,3,192652,3,rescue
96707,42,192656,6,medical
96708,35,192662,5,power
96709,46,192664,1,fire
96710,27,192671,10,flood
96711,40,192672,10,rescue
96712,35,192674,7,rescue
96713,41,192676,6,fire
96714,10,192677,3,medical
96715,34,192681,3,flood
96716,39,192684,2,flood
96717,37,192685,9,power
96718,47,192687,4,fire
96719,21,192695,2,medical
96720,47,192698,7,medical
